movie_id,tmdb_id,poster,tagline,overview
175781,28469,https://image.tmdb.org/t/p/w300_and_h450_bestv2/gwycJX3BZvLpS33OtoJl5kjnXLk.jpg,,"The antihero ""Mr. Karl"" tells a ""young person"", the viewer, his life story while he sits at work in the warehouse of a delicatessen. The narrator increasingly turns out to be an opportunistic follower from the petty-bourgeois milieu, who maneuvered his way through life in the changing course of Austrian history from the end of the First World War to the end of the occupation in the 1950s."
176051,460135,https://image.tmdb.org/t/p/w300_and_h450_bestv2/8wz61l4LytNSg1sdlNN8ebQYkud.jpg,,"When Supergirl, Wonder Woman, Batgirl, Bumblebee and Katana suddenly realize they cannot remember a single moment from their Monday at Super Hero High, the young DC Super Heroes spring into sleuthing action! Suspecting foul-play, they band together to retrace their steps and uncover the mystery of who exactly stole their memories – and what nefarious plan might be afoot?"
176101,343668,https://image.tmdb.org/t/p/w300_and_h450_bestv2/34xBL6BXNYFqtHO9zhcgoakS4aP.jpg,A proper spy movie.,"When an attack on the Kingsman headquarters takes place and a new villain rises, Eggsy and Merlin are forced to work together with the American agency known as the Statesman to save the world."
176329,466986,,,
176371,335984,https://image.tmdb.org/t/p/w300_and_h450_bestv2/gajva2L0rPYkEWjzgFlBXCAVBE5.jpg,The key to the future is finally unearthed.,"Thirty years after the events of the first film, a new blade runner, LAPD Officer K, unearths a long-buried secret that has the potential to plunge what's left of society into chaos. K's discovery leads him on a quest to find Rick Deckard, a former LAPD blade runner who has been missing for 30 years."
176389,335777,https://image.tmdb.org/t/p/w300_and_h450_bestv2/xOfdQHNF9TlrdujyAjiKfUhxSXy.jpg,Get ready. Get set. Get nuts!,"When the evil mayor of Oakton decides to bulldoze Liberty Park and build a dangerous amusement park in its place, Surly Squirrel and his ragtag group of animal friends need to band together to save their home, defeat the mayor, and take back the park."
176413,131244,https://image.tmdb.org/t/p/w300_and_h450_bestv2/rwV9C36GHI1PrCvTAKOtvlcQWjM.jpg,"Two young people in Berlin, a refugee and a homeless punk, form a relationship.","Two young people in Berlin, a refugee and a homeless punk, form a relationship."
176415,258357,https://image.tmdb.org/t/p/w300_and_h450_bestv2/wH44amLQxrcFFeqr3y4JAQ54utk.jpg,,"After a series of catastrophically failed marriages, Apple is single again. Blame on Apple's attachment is in her opinion, her mother Ingrid. Because this Apple has punished not only with her hippie name, but was in every way a raven mother. When Ingrid spends an All Inclusive vacation in Spain, her mother and daughter are confronted with a dramatic event from their past."
176419,381283,https://image.tmdb.org/t/p/w300_and_h450_bestv2/2yOKarmL8B4oXaLXUdHu882SUbu.jpg,Seeing is believing,"A couple's relationship is tested when uninvited guests arrive at their home, disrupting their tranquil existence."
176423,432976,https://image.tmdb.org/t/p/w300_and_h450_bestv2/x5azMi1KvZWbBbfjmGqpHNGqjH.jpg,Truth is the new banned substance,"While investigating the furtive world of illegal doping in sports, director Bryan Fogel connects with renegade Russian scientist Dr. Grigory Rodchenkov—a pillar of his country’s “anti-doping” program. Over dozens of Skype calls, urine samples, and badly administered hormone injections, Fogel and Rodchenkov grow closer despite shocking allegations that place Rodchenkov at the center of Russia’s state-sponsored Olympic doping program."
176579,420707,https://image.tmdb.org/t/p/w300_and_h450_bestv2/3uUO9eDxHeDREIX77BaQiI88ajp.jpg,First you find the sharks. Then they find you.,"Three friends from California are filming an audition tape for an extreme reality game show. They document their journey to Australia where they will be doing their most dangerous activity.... Shark Cage Diving. A catastrophic turn of events leaves them in baited water full of Great White Sharks, turning their recording into a blood chilling diary of survival... and death."
176601,452830,https://image.tmdb.org/t/p/w300_and_h450_bestv2/fYi4BQhoj2ay3oJwT2x8kMNHpds.jpg,,"A nameless drifter navigates a barren landscape punctuated by satellite dishes, radio towers and droning airplanes. Stopping periodically in anonymous hotel rooms, she makes attempts to connect to an unidentified second party."
176621,77557,https://image.tmdb.org/t/p/w300_and_h450_bestv2/9LhyFNoDYBqWZr33EmLYw3oOxMN.jpg,"A real artist does not have a vacation. He, at the will of his own heart, is always at work, in creativity.","A circus lion goes on holiday to Africa, but his circus skills doesn't let him be. Based on the tale of the Czech writer Milos Macourek ""Boniface and his nephews»"
176751,337170,https://image.tmdb.org/t/p/w300_and_h450_bestv2/23ILgoPSO5ShKcTZOuiTVfqFAUB.jpg,Based on a True Lie,"The true story of pilot Barry Seal, who transported contraband for the CIA and the Medellin cartel in the 1980s."
176805,390407,https://image.tmdb.org/t/p/w300_and_h450_bestv2/2MARwPALPBlLUN9OyBqvDdeSenQ.jpg,,"It's the summer before 6th grade, and Clark is the new-in-town biracial kid in a sea of white. Discovering that to be cool he needs to act 'more black,' he fumbles to meet expectations, while his urban intellectual parents Mack and Gina also strive to adjust to small-town living. Equipped for the many inherent challenges of New York, the tight-knit family are ill prepared for the drastically different set of obstacles that their new community presents, and soon find themselves struggling to understand themselves and each other in this new suburban context."
176935,274855,https://image.tmdb.org/t/p/w300_and_h450_bestv2/nrsx0jEaBgXq4PWo7SooSnYJTv.jpg,Some things were never meant to be controlled.,"After an unprecedented series of natural disasters threatened the planet, the world's leaders came together to create an intricate network of satellites to control the global climate and keep everyone safe. But now, something has gone wrong: the system built to protect Earth is attacking it, and it becomes a race against the clock to uncover the real threat before a worldwide geostorm wipes out everything and everyone along with it."
177185,468366,https://image.tmdb.org/t/p/w300_and_h450_bestv2/eKjpRVYExmMhMtO0HTjSdSed5zy.jpg,,"Iranian American comic Maz Jobrani lights up the Kennedy Center with riffs on immigrant life in the Trump era, modern parenting pitfalls and more."
177285,413594,https://image.tmdb.org/t/p/w300_and_h450_bestv2/2szdEK0Mr0RG0nWGFVTseNQHbnP.jpg,It was just a game...or so I thought,"In 2026, four years after the infamous Sword Art Online incident, a revolutionary new form of technology has emerged: the Augma, a device that utilizes an Augmented Reality system. Unlike the Virtual Reality of the NerveGear and the Amusphere, it is perfectly safe and allows players to use it while they are conscious, creating an instant hit on the market. The most popular application for the Augma is the game Ordinal Scale, which immerses players in a fantasy role-playing game with player rankings and rewards.  Following the new craze, Kirito's friends dive into the game, and despite his reservations about the system, Kirito eventually joins them. While at first it appears to be just fun and games, they soon find out that the game is not all that it seems..."
177593,359940,https://image.tmdb.org/t/p/w300_and_h450_bestv2/pZRhqJj0DBy4ghB7g6pU7MGHsWJ.jpg,"Raped while dying, and still no arrests. How come, Chief Willoughby?","After seven months have passed without a culprit in her daughter's murder case, Mildred Hayes makes a bold move, painting three signs leading into her town with a controversial message directed at Bill Willoughby, the town's revered chief of police. When his second-in-command Officer Jason Dixon, an immature mother's boy with a penchant for violence, gets involved, the battle between Mildred and Ebbing's law enforcement is only exacerbated."
177615,391713,https://image.tmdb.org/t/p/w300_and_h450_bestv2/iySFtKLrWvVzXzlFj7x1zalxi5G.jpg,,"Lady Bird McPherson, a strong willed, deeply opinionated, artistic 17 year old comes of age in Sacramento. Her relationship with her mother and her upbringing are questioned and tested as she plans to head off to college."
177763,392044,https://image.tmdb.org/t/p/w300_and_h450_bestv2/iBlfxlw8qwtUS0R8YjIU7JtM6LM.jpg,Everyone is a suspect.,Genius Belgian detective Hercule Poirot investigates the murder of an American tycoon aboard the Orient Express train.
177765,354912,https://image.tmdb.org/t/p/w300_and_h450_bestv2/gGEsBPAijhVUFoiNpgZXqRVWJt2.jpg,The celebration of a lifetime,"Despite his family’s baffling generations-old ban on music, Miguel dreams of becoming an accomplished musician like his idol, Ernesto de la Cruz. Desperate to prove his talent, Miguel finds himself in the stunning and colorful Land of the Dead following a mysterious chain of events. Along the way, he meets charming trickster Hector, and together, they set off on an extraordinary journey to unlock the real story behind Miguel's family history."
177939,430214,https://image.tmdb.org/t/p/w300_and_h450_bestv2/cDp45WZNqgAli3u4GTnUhsqFn5K.jpg,"Meeting like this so often, it's due to fate.","As a group of university students go out for a night on the town, a sophomore known only as ""The Girl with Black Hair"" experiences a series of surreal encounters with the local nightlife – all the while unaware of the romantic longings of ""Senpai"", a senior student who has been creating increasingly fantastic and contrived reasons to run into her in an effort to win her heart."
178061,389015,https://image.tmdb.org/t/p/w300_and_h450_bestv2/6gNXwSHxaksR1PjVZRqNapmkgj3.jpg,Fitting in is overrated,"Competitive ice skater Tonya Harding rises amongst the ranks at the U.S. Figure Skating Championships, but her future in the sport is thrown into doubt when her ex-husband intervenes."
178111,431819,https://image.tmdb.org/t/p/w300_and_h450_bestv2/ifm8CdFjYMfEq0bLT7XwJxjZmjO.jpg,If only I could return to that moment,"Moshimo, Japan. The annual fireworks festival is about to take place and a group of schoolboys, arguing over whether they are round or flat when viewed from different angles, set out to find it out."
178129,103008,,,"A documentary film about Oscar-nominated animator Bill Plympton. This is a portrait piece that includes interviews with family, friends, colleagues, critics, and fans."
178323,472424,https://image.tmdb.org/t/p/w300_and_h450_bestv2/g0NONcnzzvWoASFjFoDqXZUW6SV.jpg,,Go behind the scenes with pop provocateur Lady Gaga as she releases a bold new album and prepares for her Super Bowl halftime show.
178613,16275,https://image.tmdb.org/t/p/w300_and_h450_bestv2/xQAwaRVkaYtgEbFzsUrYzduJsOd.jpg,,"Dave Chappelle returns for a stand-up to D.C. and riffs on politics, police, race relations, drugs, Sesame Street and more."
179819,181808,https://image.tmdb.org/t/p/w300_and_h450_bestv2/kOVEVeg59E0wsnXmF9nrh6OmWII.jpg,Darkness rises... and light to meet it,"Rey develops her newly discovered abilities with the guidance of Luke Skywalker, who is unsettled by the strength of her powers. Meanwhile, the Resistance prepares to do battle with the First Order."
179953,431530,https://image.tmdb.org/t/p/w300_and_h450_bestv2/gPNHolu7AGnrB7r5kvJRRTfwMFR.jpg,Celebrate the holidays like a mother.,"Amy, Kiki and Carla – three under-appreciated and over-burdened women – rebel against the challenges and expectations of the Super Bowl for mothers: Christmas. And if creating a more perfect holiday for their families wasn’t hard enough, they have to do all of that while hosting and entertaining their own mothers."
180031,399055,https://image.tmdb.org/t/p/w300_and_h450_bestv2/9zfwPffUXpBrEP26yp0q1ckXDcj.jpg,A Fairy Tale for Troubled Times,"An other-worldly story, set against the backdrop of Cold War era America circa 1962, where a mute janitor working at a lab falls in love with an amphibious man being held captive there and devises a plan to help him escape."
180045,396371,https://image.tmdb.org/t/p/w300_and_h450_bestv2/in43bQ7k0ttr666IPP94IlbQbTR.jpg,Deal with her.,"Molly Bloom, a young skier and former Olympic hopeful becomes a successful entrepreneur (and a target of an FBI investigation) when she establishes a high-stakes, international poker game."
180095,406997,https://image.tmdb.org/t/p/w300_and_h450_bestv2/sONh3LYGFcVDTy8pm1tbSOB13Li.jpg,Who gives you the courage to face the world?,"The story of August Pullman – a boy with facial differences – who enters fifth grade, attending a mainstream elementary school for the first time."
180231,419680,https://image.tmdb.org/t/p/w300_and_h450_bestv2/rF2IoKL0IFmumEXQFUuB8LajTYP.jpg,More Daddies. More Problems.,Brad and Dusty must deal with their intrusive fathers during the holidays.
180263,106035,,,
180265,469019,https://image.tmdb.org/t/p/w300_and_h450_bestv2/kKzopOFXz9YfsCTqg3XpF0GoypX.jpg,,Offbeat documentarian Chris Smith provides a behind-the-scenes look at how Jim Carrey adopted the persona of idiosyncratic comedian Andy Kaufman on the set of Man on the Moon.
